Category,Weights,Date,cpi_value,Year,Month
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2021-03-10,128.7890260533134,2021,3
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2021-04-10,128.5536341317946,2021,4
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2021-05-10,129.84701316802517,2021,5
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2021-06-10,130.14626978666038,2021,6
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2021-07-10,127.8226619167289,2021,7
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2021-08-10,129.72440763325784,2021,8
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2021-09-10,129.32107304492558,2021,9
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2021-10-10,128.98823224480873,2021,10
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2021-11-10,131.1091707750204,2021,11
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2021-12-10,131.5038103938583,2021,12
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2022-01-10,133.12546803170673,2022,1
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2022-02-10,141.19533513911864,2022,2
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2022-03-10,145.5795476800553,2022,3
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2022-04-10,145.44139732266476,2022,4
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2022-05-10,142.7389751712676,2022,5
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2022-06-10,142.129640567523,2022,6
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2022-07-10,140.09806313811472,2022,7
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2022-08-10,140.72082964230637,2022,8
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2022-09-10,143.7275812418582,2022,9
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2022-10-10,147.57945816770783,2022,10
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2022-11-10,150.2056852944346,2022,11
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2022-12-10,148.79141966675635,2022,12
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2023-01-10,149.09323236637786,2023,1
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2023-02-10,145.6183722019709,2023,2
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2023-03-10,146.78083538670776,2023,3
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2023-04-10,146.40055308534943,2023,4
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2023-05-10,147.9122413688201,2023,5
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2023-06-10,147.56645240407812,2023,6
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2023-07-10,146.12126936795244,2023,7
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2023-08-10,144.6410386214648,2023,8
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2023-09-10,146.667178762488,2023,9
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2023-10-10,146.6157719893884,2023,10
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2023-11-10,146.91883871164953,2023,11
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2023-12-10,146.98147281256425,2023,12
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2024-01-10,147.6422421329056,2024,1
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2024-02-10,151.20689862116336,2024,2
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2024-03-10,149.89856753603578,2024,3
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2024-04-10,150.220249836229,2024,4
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2024-05-10,150.66954076806158,2024,5
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2024-06-10,150.48695699639174,2024,6
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2024-07-10,151.56662706510429,2024,7
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2024-08-10,152.29200607649736,2024,8
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2024-09-10,152.48700403808982,2024,9
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2024-10-10,153.61044964486211,2024,10
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2024-11-10,154.239327040698,2024,11
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2024-12-10,153.91556236879592,2024,12
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2025-01-10,153.90581085316276,2025,1
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2025-02-10,153.82332749248863,2025,2
"Housing, water, electricity, gas and other fuels",1827.7758311936157,2025-03-10,154.00752471131517,2025,3
Miscellaneous goods and services,515.9834508284413,2009-02-01,88.24534059192264,2009,2
Miscellaneous goods and services,515.9834508284413,2009-03-01,87.64508460652972,2009,3
Miscellaneous goods and services,515.9834508284413,2009-04-01,87.18598852723274,2009,4
Miscellaneous goods and services,515.9834508284413,2009-05-01,88.18847305374929,2009,5
Miscellaneous goods and services,515.9834508284413,2009-06-01,88.46338622041459,2009,6
Miscellaneous goods and services,515.9834508284413,2009-07-01,86.82637517846977,2009,7
Miscellaneous goods and services,515.9834508284413,2009-08-01,87.66727796072095,2009,8
Miscellaneous goods and services,515.9834508284413,2009-09-01,86.63902007425925,2009,9
Miscellaneous goods and services,515.9834508284413,2009-10-01,86.66923848132097,2009,10
Miscellaneous goods and services,515.9834508284413,2009-11-01,86.87621806950104,2009,11
Miscellaneous goods and services,515.9834508284413,2009-12-01,86.349292840158,2009,12
Miscellaneous goods and services,515.9834508284413,2010-01-01,85.40937976932341,2010,1
Miscellaneous goods and services,515.9834508284413,2010-02-01,85.40433122427311,2010,2
Miscellaneous goods and services,515.9834508284413,2010-03-01,85.15094321102934,2010,3
Miscellaneous goods and services,515.9834508284413,2010-04-01,84.7609882736306,2010,4
Miscellaneous goods and services,515.9834508284413,2010-05-01,84.85236227413506,2010,5
Miscellaneous goods and services,515.9834508284413,2010-06-01,85.27531141550561,2010,6
Miscellaneous goods and services,515.9834508284413,2010-07-01,85.76583237074405,2010,7
Miscellaneous goods and services,515.9834508284413,2010-08-01,85.19465220202768,2010,8
Miscellaneous goods and services,515.9834508284413,2010-09-01,85.88965345065907,2010,9
Miscellaneous goods and services,515.9834508284413,2010-10-01,85.14011199391254,2010,10
Miscellaneous goods and services,515.9834508284413,2010-11-01,86.60382316710799,2010,11
Miscellaneous goods and services,515.9834508284413,2010-12-01,86.49410059742628,2010,12
Miscellaneous goods and services,515.9834508284413,2011-01-01,87.73338729859421,2011,1
Miscellaneous goods and services,515.9834508284413,2011-02-01,88.69887612258663,2011,2
Miscellaneous goods and services,515.9834508284413,2011-03-01,89.38504817549804,2011,3
Miscellaneous goods and services,515.9834508284413,2011-04-01,89.79441129030455,2011,4
Miscellaneous goods and services,515.9834508284413,2011-05-01,89.82542456907115,2011,5
Miscellaneous goods and services,515.9834508284413,2011-06-01,92.28806070599941,2011,6
Miscellaneous goods and services,515.9834508284413,2011-07-01,91.69141804857543,2011,7
Miscellaneous goods and services,515.9834508284413,2011-08-01,92.20517784623783,2011,8
Miscellaneous goods and services,515.9834508284413,2011-09-01,92.46504497275623,2011,9
Miscellaneous goods and services,515.9834508284413,2011-10-01,94.78171940922206,2011,10
Miscellaneous goods and services,515.9834508284413,2011-11-01,94.11030006745895,2011,11
Miscellaneous goods and services,515.9834508284413,2011-12-01,93.94222926703277,2011,12
Miscellaneous goods and services,515.9834508284413,2012-01-01,93.91879965533228,2012,1
Miscellaneous goods and services,515.9834508284413,2012-02-01,92.66748158468658,2012,2
Miscellaneous goods and services,515.9834508284413,2012-03-01,96.28376837371246,2012,3
Miscellaneous goods and services,515.9834508284413,2012-04-01,94.28943793310378,2012,4
Miscellaneous goods and services,515.9834508284413,2012-05-01,94.39801454368917,2012,5
Miscellaneous goods and services,515.9834508284413,2012-06-01,94.14609276461663,2012,6
Miscellaneous goods and services,515.9834508284413,2012-07-01,94.95197746728044,2012,7
Miscellaneous goods and services,515.9834508284413,2012-08-01,94.67129339803829,2012,8
Miscellaneous goods and services,515.9834508284413,2012-09-01,94.85955611092508,2012,9
Miscellaneous goods and services,515.9834508284413,2012-10-01,94.52054940983001,2012,10
Miscellaneous goods and services,515.9834508284413,2012-11-01,94.85380634586511,2012,11
Miscellaneous goods and services,515.9834508284413,2012-12-01,95.71469921513535,2012,12
Miscellaneous goods and services,515.9834508284413,2013-01-01,96.48040452309874,2013,1
Miscellaneous goods and services,515.9834508284413,2013-02-01,96.78508520241472,2013,2
Miscellaneous goods and services,515.9834508284413,2013-03-01,96.6747260054237,2013,3
Miscellaneous goods and services,515.9834508284413,2013-04-01,97.53881361617631,2013,4
Miscellaneous goods and services,515.9834508284413,2013-05-01,98.3857345716603,2013,5
Miscellaneous goods and services,515.9834508284413,2013-06-01,98.28047453365282,2013,6
Miscellaneous goods and services,515.9834508284413,2013-07-01,98.78873646556694,2013,7
Miscellaneous goods and services,515.9834508284413,2013-08-01,99.27552856946106,2013,8
Miscellaneous goods and services,515.9834508284413,2013-09-01,98.94582347320222,2013,9
Miscellaneous goods and services,515.9834508284413,2013-10-01,98.99015122740136,2013,10
Miscellaneous goods and services,515.9834508284413,2013-11-01,98.9554736622274,2013,11
Miscellaneous goods and services,515.9834508284413,2013-12-01,99.14490701256088,2013,12
Miscellaneous goods and services,515.9834508284413,2014-01-01,99.65262787076814,2014,1
Miscellaneous goods and services,515.9834508284413,2014-02-01,100.0,2014,2
Miscellaneous goods and services,515.9834508284413,2014-03-01,99.87513779458291,2014,3
Miscellaneous goods and services,515.9834508284413,2014-04-01,100.26045872700439,2014,4
Miscellaneous goods and services,515.9834508284413,2014-05-01,101.01835006690084,2014,5
Miscellaneous goods and services,515.9834508284413,2014-06-01,101.06454382534423,2014,6
Miscellaneous goods and services,515.9834508284413,2014-07-01,101.1747320538039,2014,7
Miscellaneous goods and services,515.9834508284413,2014-08-01,101.30913289347617,2014,8
Miscellaneous goods and services,515.9834508284413,2014-09-01,101.77470749351534,2014,9
Miscellaneous goods and services,515.9834508284413,2014-10-01,102.0729420353682,2014,10
Miscellaneous goods and services,515.9834508284413,2014-11-01,102.16113897719292,2014,11
Miscellaneous goods and services,515.9834508284413,2014-12-01,101.72446191026295,2014,12
Miscellaneous goods and services,515.9834508284413,2015-01-01,101.41325880401911,2015,1
Miscellaneous goods and services,515.9834508284413,2015-02-01,101.3767557067741,2015,2
Miscellaneous goods and services,515.9834508284413,2015-03-01,101.66928430426616,2015,3
Miscellaneous goods and services,515.9834508284413,2015-04-01,101.73098359197603,2015,4
Miscellaneous goods and services,515.9834508284413,2015-05-01,101.96017703879544,2015,5
Miscellaneous goods and services,515.9834508284413,2015-06-01,102.23339831758823,2015,6
Miscellaneous goods and services,515.9834508284413,2015-07-01,102.21045184799081,2015,7
Miscellaneous goods and services,515.9834508284413,2015-08-01,102.2089635585661,2015,8
Miscellaneous goods and services,515.9834508284413,2015-09-01,102.88521633851903,2015,9
Miscellaneous goods and services,515.9834508284413,2015-10-01,102.94636792010472,2015,10
Miscellaneous goods and services,515.9834508284413,2015-11-01,103.1765676905181,2015,11
Miscellaneous goods and services,515.9834508284413,2015-12-01,102.78060743932178,2015,12
Miscellaneous goods and services,515.9834508284413,2016-01-01,103.18070836090834,2016,1
Miscellaneous goods and services,515.9834508284413,2016-02-01,103.58325796656263,2016,2
Miscellaneous goods and services,515.9834508284413,2016-03-01,104.270304302688,2016,3
Miscellaneous goods and services,515.9834508284413,2016-04-01,104.07218873331273,2016,4
Miscellaneous goods and services,515.9834508284413,2016-05-01,104.46576899138897,2016,5
Miscellaneous goods and services,515.9834508284413,2016-06-01,104.29028131781693,2016,6
Miscellaneous goods and services,515.9834508284413,2016-07-01,104.34587645287556,2016,7
Miscellaneous goods and services,515.9834508284413,2016-08-01,104.30112249948236,2016,8
Miscellaneous goods and services,515.9834508284413,2016-09-01,108.67459537027655,2016,9
Miscellaneous goods and services,515.9834508284413,2016-10-01,106.39294910423884,2016,10
Miscellaneous goods and services,515.9834508284413,2016-11-01,106.03765653663604,2016,11
Miscellaneous goods and services,515.9834508284413,2016-12-01,105.73686500063798,2016,12
Miscellaneous goods and services,515.9834508284413,2017-01-01,105.89267001046349,2017,1
Miscellaneous goods and services,515.9834508284413,2017-02-01,107.57386940825245,2017,2
Miscellaneous goods and services,515.9834508284413,2017-03-01,107.1717990919711,2017,3
Miscellaneous goods and services,515.9834508284413,2017-04-01,107.85838086907519,2017,4
Miscellaneous goods and services,515.9834508284413,2017-05-01,107.99571528209779,2017,5
Miscellaneous goods and services,515.9834508284413,2017-06-01,107.85985926590709,2017,6
Miscellaneous goods and services,515.9834508284413,2017-07-01,106.04442883538773,2017,7
Miscellaneous goods and services,515.9834508284413,2017-08-01,105.98745418975605,2017,8
Miscellaneous goods and services,515.9834508284413,2017-09-01,105.48993320948945,2017,9
Miscellaneous goods and services,515.9834508284413,2017-10-01,105.56643037318422,2017,10
Miscellaneous goods and services,515.9834508284413,2017-11-01,105.63400024027914,2017,11
Miscellaneous goods and services,515.9834508284413,2017-12-01,105.91762324363394,2017,12
Miscellaneous goods and services,515.9834508284413,2018-01-01,106.32722674370781,2018,1
Miscellaneous goods and services,515.9834508284413,2018-02-01,107.20461874908014,2018,2
Miscellaneous goods and services,515.9834508284413,2018-03-01,107.06545776883215,2018,3
Miscellaneous goods and services,515.9834508284413,2018-04-10,107.05278367300404,2018,4
